
> 11tyblog@1.0.0 eleventy:dev
> ELEVENTY_ENV=development eleventy --serve

>>> 329 webmentions loaded from cache
scraped data not loaded, loading...
qqqq {"key":"2016-poland","title":"Poland (Spring 2016)","parent":"albums","url":"/posts/albums/2016-poland/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Krakow","parent":"2016-poland","title":"Krakow","url":"/2016/05/23/krakow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Wawel Castle","parent":"2016-poland","title":"Wawel Castle","url":"/2016/05/25/wawel-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Wieliczka Salt Mine","parent":"2016-poland","title":"Wieliczka Salt Mine","url":"/2016/05/25/wieliczka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Warsaw","parent":"2016-poland","title":"Warsaw","url":"/2016/05/26/warsaw.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Kozlowka Museum","parent":"2016-poland","title":"Kozlowka Museum","url":"/2016/05/27/kozlowka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Lukow (Wedding)","parent":"2016-poland","title":"Lukow (Wedding)","url":"/2016/05/27/lukow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Royal Castle","parent":"2016-poland","title":"Royal Castle","url":"/2016/05/31/royal-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}]}
fffff {"alt":"Krakow Town Square","value":"https://media.desmondrivet.com/e3/14/20/8f/cf3098484a1d4e2ec46968971684181d9446ec57e80d899aa1756b41.jpg"}
qqqq {"key":"Krakow","parent":"2016-poland","title":"Krakow","url":"/2016/05/23/krakow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/e3/14/20/8f/cf3098484a1d4e2ec46968971684181d9446ec57e80d899aa1756b41.jpg"}
qqqq {"key":"Wawel Castle","parent":"2016-poland","title":"Wawel Castle","url":"/2016/05/25/wawel-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/12/4f/20/07/e81af24fb4decf8bebcbdf8bc9b9a89cf93062026a48ad51f1965809.jpg"}
qqqq {"key":"Wieliczka Salt Mine","parent":"2016-poland","title":"Wieliczka Salt Mine","url":"/2016/05/25/wieliczka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/be/f2/bd/98/a6e4995b24c8c1bec281906a0757d48ba6ce0912c3c0cf2149a635ca.jpg"}
qqqq {"key":"Warsaw","parent":"2016-poland","title":"Warsaw","url":"/2016/05/26/warsaw.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/8e/21/b4/ec/d5ce365406d450f78195e6bb948a9db6f87cbdf4378c3589b913f788.jpg"}
qqqq {"key":"Kozlowka Museum","parent":"2016-poland","title":"Kozlowka Museum","url":"/2016/05/27/kozlowka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/9d/94/43/ee/ab28f0296b388690b0bcd804b974d9cd83eafd148effd20e55663ec4.jpg"}
qqqq {"key":"Lukow (Wedding)","parent":"2016-poland","title":"Lukow (Wedding)","url":"/2016/05/27/lukow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/eb/17/d9/a1/8d74432c278353df905a582ba7b5256ad739fa9df4d772bc23f4a5ee.jpg"}
qqqq {"key":"Royal Castle","parent":"2016-poland","title":"Royal Castle","url":"/2016/05/31/royal-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/6e/a4/ef/24/9ae2214c767b0486486aebeeafd495d35ad614747a69713d1dcb2a82.jpg"}
qqqq {"key":"albums","title":"Albums","url":"/posts/albums/","pluginType":"eleventy-navigation","children":[{"key":"2003-france","title":"France (Fall 2003)","parent":"albums","url":"/posts/albums/2003-france/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Paris","parent":"2003-france","title":"Paris","url":"/2003/10/01/paris.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Lourvre and Rodin Museum","parent":"2003-france","title":"Lourvre and Rodin Museum","url":"/2003/10/01/louvre-rodin.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Versailles","parent":"2003-france","title":"Versailles","url":"/2003/10/01/versailles.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Blois and Chambord","parent":"2003-france","title":"Blois and Chambord","url":"/2003/10/01/blois.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Bordeaux","parent":"2003-france","title":"Bordeaux","url":"/2003/10/01/bordeaux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Perigueux","parent":"2003-france","title":"Perigueux","url":"/2003/10/01/perigueux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Sarlat","parent":"2003-france","title":"Sarlat","url":"/2003/10/01/sarlat.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Toulouse","parent":"2003-france","title":"Toulouse","url":"/2003/10/01/toulouse.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Carcasonne","parent":"2003-france","title":"Carcasonne","url":"/2003/10/01/carcasonne.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Nice and Monaco","parent":"2003-france","title":"Nice and Monaco","url":"/2003/10/01/nice-monaco.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}]},{"key":"2004-quebec-city","parent":"albums","title":"Quebec City (Summer, 2004)","url":"/2004/08/01/quebec-city.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]},{"key":"2005-jackie-visit","title":"Visiting Jackie (England/Middle East Fall 2005)","parent":"albums","url":"/posts/albums/2005-jackie-visit/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"2005-england","title":"England","parent":"2005-jackie-visit","url":"/posts/albums/2005-jackie-visit/england/","pluginType":"eleventy-navigation","parentKey":"2005-jackie-visit","children":[{"key":"London","parent":"2005-england","title":"London","url":"/2005/10/01/london.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]},{"key":"British Museum","parent":"2005-england","title":"British Museum","url":"/2005/10/01/british-museum.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]},{"key":"Rye","parent":"2005-england","title":"Rye","url":"/2005/10/01/rye.html","pluginType":"eleventy-navigation","parentKey":"2005-england","children":[]}]},{"key":"2005-middle-east","title":"Middle East","parent":"2005-jackie-visit","url":"/posts/albums/2005-jackie-visit/middle-east/","pluginType":"eleventy-navigation","parentKey":"2005-jackie-visit","children":[{"key":"Bahrain","parent":"2005-middle-east","title":"Bahrain","url":"/2005/10/01/bahrain.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]},{"key":"Dubai","parent":"2005-middle-east","title":"Dubai","url":"/2005/10/01/dubai.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]},{"key":"Abu Dhabi","parent":"2005-middle-east","title":"Abu Dhabi","url":"/2005/10/01/abudhabi.html","pluginType":"eleventy-navigation","parentKey":"2005-middle-east","children":[]}]}]},{"key":"2013-lyon","title":"Lyon and Surroundings (Fall 2013)","parent":"albums","url":"/posts/albums/2013-lyon/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Lyon (and a bit of Paris)","parent":"2013-lyon","title":"Lyon (and a bit of Paris)","url":"/2013/10/06/paris-lyon.html","pluginType":"eleventy-navigation","parentKey":"2013-lyon","children":[]},{"key":"Vienne","parent":"2013-lyon","title":"Vienne","url":"/2013/10/09/vienne.html","pluginType":"eleventy-navigation","parentKey":"2013-lyon","children":[]}]},{"key":"2007-glider-album","parent":"albums","title":"Glider (Summer 2007)","url":"/2007/06/12/glider-album.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]},{"key":"2012-saint-henri","parent":"albums","title":"Saint-Henri, Montreal (Summer 2012)","url":"/2012/04/29/saint-henri.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]},{"key":"2012-san-francisco","parent":"albums","title":"San Francisco (JavaOne Conference, Fall 2012)","url":"/2012/09/30/san-francisco.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]},{"key":"2012-eastern-townships","parent":"albums","title":"Eastern Townships (Fall 2013)","url":"/2013/09/29/eastern-townships.html","pluginType":"eleventy-navigation","parentKey":"albums","children":[]},{"key":"2015-greece","title":"Greece (Summer 2015)","parent":"albums","url":"/posts/albums/2015-greece/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Athens","parent":"2015-greece","title":"Athens","url":"/2015/06/23/athens.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"Santorini","parent":"2015-greece","title":"Santorini","url":"/2015/06/24/santorini.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"The Road to Rhodes","parent":"2015-greece","title":"The Road to Rhodes","url":"/2015/06/27/rhodes-ferry.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"Rhodes","parent":"2015-greece","title":"Rhodes","url":"/2015/06/28/rhodes.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"Giants","parent":"2015-greece","title":"Giants","url":"/2022/06/22/athens-gods.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]},{"key":"Delphi","parent":"2015-greece","title":"Delphi","url":"/2022/06/30/delphi.html","pluginType":"eleventy-navigation","parentKey":"2015-greece","children":[]}]},{"key":"2016-poland","title":"Poland (Spring 2016)","parent":"albums","url":"/posts/albums/2016-poland/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Krakow","parent":"2016-poland","title":"Krakow","url":"/2016/05/23/krakow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Wawel Castle","parent":"2016-poland","title":"Wawel Castle","url":"/2016/05/25/wawel-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Wieliczka Salt Mine","parent":"2016-poland","title":"Wieliczka Salt Mine","url":"/2016/05/25/wieliczka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Warsaw","parent":"2016-poland","title":"Warsaw","url":"/2016/05/26/warsaw.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Kozlowka Museum","parent":"2016-poland","title":"Kozlowka Museum","url":"/2016/05/27/kozlowka.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Lukow (Wedding)","parent":"2016-poland","title":"Lukow (Wedding)","url":"/2016/05/27/lukow.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]},{"key":"Royal Castle","parent":"2016-poland","title":"Royal Castle","url":"/2016/05/31/royal-castle.html","pluginType":"eleventy-navigation","parentKey":"2016-poland","children":[]}]}]}
fffff undefined
qqqq {"key":"2003-france","title":"France (Fall 2003)","parent":"albums","url":"/posts/albums/2003-france/","pluginType":"eleventy-navigation","parentKey":"albums","children":[{"key":"Paris","parent":"2003-france","title":"Paris","url":"/2003/10/01/paris.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Lourvre and Rodin Museum","parent":"2003-france","title":"Lourvre and Rodin Museum","url":"/2003/10/01/louvre-rodin.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Versailles","parent":"2003-france","title":"Versailles","url":"/2003/10/01/versailles.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Blois and Chambord","parent":"2003-france","title":"Blois and Chambord","url":"/2003/10/01/blois.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Bordeaux","parent":"2003-france","title":"Bordeaux","url":"/2003/10/01/bordeaux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Perigueux","parent":"2003-france","title":"Perigueux","url":"/2003/10/01/perigueux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Sarlat","parent":"2003-france","title":"Sarlat","url":"/2003/10/01/sarlat.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Toulouse","parent":"2003-france","title":"Toulouse","url":"/2003/10/01/toulouse.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Carcasonne","parent":"2003-france","title":"Carcasonne","url":"/2003/10/01/carcasonne.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]},{"key":"Nice and Monaco","parent":"2003-france","title":"Nice and Monaco","url":"/2003/10/01/nice-monaco.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}]}
fffff {"alt":"Eiffel Tower","value":"https://media.desmondrivet.com/16/f3/e2/99/d8ca6fa9f37d3c600df74a94ed47e85a5726663c7fec97f9e1eec0be.jpg"}
qqqq {"key":"Paris","parent":"2003-france","title":"Paris","url":"/2003/10/01/paris.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/16/f3/e2/99/d8ca6fa9f37d3c600df74a94ed47e85a5726663c7fec97f9e1eec0be.jpg"}
qqqq {"key":"Lourvre and Rodin Museum","parent":"2003-france","title":"Lourvre and Rodin Museum","url":"/2003/10/01/louvre-rodin.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/37/a7/07/05/aea13f9c7391a7ebc9e7c25481b4a8ae09b3f6282854d2647d252e3a.jpg"}
qqqq {"key":"Versailles","parent":"2003-france","title":"Versailles","url":"/2003/10/01/versailles.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/1d/3e/24/57/126df3bc0e84c36e553adf80c2fe68b1ada059c9ab3ef14b3e437a93.jpg"}
qqqq {"key":"Blois and Chambord","parent":"2003-france","title":"Blois and Chambord","url":"/2003/10/01/blois.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/e3/48/fc/68/3d71acd347200e8d899f5e20dd438ed10fc759611e3554bb8fa385cd.jpg"}
qqqq {"key":"Bordeaux","parent":"2003-france","title":"Bordeaux","url":"/2003/10/01/bordeaux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/35/cc/a9/58/52ee1d90bb1b126ffe364b8ca26d4da0dbcb7c548ac75692ba37f609.jpg"}
qqqq {"key":"Perigueux","parent":"2003-france","title":"Perigueux","url":"/2003/10/01/perigueux.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/97/2a/4f/7c/feff1d53cdf2d3e6c6de4d34b951bb688fe42759b8dc1e2908edfd13.jpg"}
qqqq {"key":"Sarlat","parent":"2003-france","title":"Sarlat","url":"/2003/10/01/sarlat.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/2d/ec/b2/fc/1cdc68da506e1a871eb5e5dd99e9608ee0055d1b05381b60e667a800.jpg"}
qqqq {"key":"Toulouse","parent":"2003-france","title":"Toulouse","url":"/2003/10/01/toulouse.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/16/0d/43/fd/4129b3c5bbdaec9537fdbcb4afa05d7b0f800b4e5734631ffc9a48bd.jpg"}
qqqq {"key":"Carcasonne","parent":"2003-france","title":"Carcasonne","url":"/2003/10/01/carcasonne.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/77/da/50/00/305cf947b178144ff90f1f0dd1d854335ebcd4d9be3551eec8b7a575.jpg"}
qqqq {"key":"Nice and Monaco","parent":"2003-france","title":"Nice and Monaco","url":"/2003/10/01/nice-monaco.html","pluginType":"eleventy-navigation","parentKey":"2003-france","children":[]}
fffff {"alt":"","value":"https://media.desmondrivet.com/71/f2/c3/c1/a2f6218bce1e79b16c259021275e806a70f6301086f3da0e393ec4d0.jpg"}
